x,y,z
-1.282433376276512105e+00,4.336106393157949768e+00,2.834768871600914864e+01
-7.497455935828836182e-01,4.292790582981012903e+00,2.755863402790129157e+01
-2.720956706017872428e-01,4.246244613030608406e+00,2.681206120212068811e+01
1.557972458769950885e-01,4.203412177620280410e+00,2.610421624372886029e+01
5.392908806501222063e-01,4.169612667649003512e+00,2.543175935166995316e+01
8.836742147383702672e-01,4.148869654138461094e+00,2.479182111588740156e+01
1.194064581197448183e+00,4.144189833861658734e+00,2.418200999010815266e+01
1.475338835013992211e+00,4.157795897440821342e+00,2.360039169166691764e+01
1.732091211117778196e+00,4.191318368102979974e+00,2.304545474033733754e+01
1.968611683675254520e+00,4.245951856645814537e+00,2.251607150035059846e+01
2.188879737635343492e+00,4.322580904277151248e+00,2.201146059056972604e+01
2.396569459599010798e+00,4.421879979206615907e+00,2.153115403894346613e+01
2.595062526841702244e+00,4.544391667426480375e+00,2.107497100354440533e+01
2.787466511980537298e+00,4.690586245287481582e+00,2.064299870887776933e+01
2.976636317765163575e+00,4.860905317893379873e+00,2.023558067304061225e+01
3.165197034323401937e+00,5.055791577638258261e+00,1.985331189129662377e+01
3.355566844233900170e+00,5.275706194860299014e+00,1.949704043381604990e+01
3.549978881833895983e+00,5.521134827035901083e+00,1.916787482689119315e+01
3.750500987521232954e+00,5.792582918855542218e+00,1.886719641636827660e+01
3.959052688406039966e+00,6.090560258309997366e+00,1.859667594508551858e+01
4.177418532275738450e+00,6.415554609768769900e+00,1.835829332950441994e+01
4.407257094744343462e+00,6.767993709928890489e+00,1.815435945738410695e+01
4.650104909534332087e+00,7.148194614709295180e+00,1.798753846943114354e+01
4.907374536564844902e+00,7.556299119712097223e+00,1.786086855441446275e+01
5.180345968751252528e+00,7.992193829045380227e+00,1.777777872321938801e+01
5.470150376380633617e+00,8.455413224912987857e+00,1.774209791854770302e+01
5.777745365573939473e+00,8.945024666288492909e+00,1.775805236331229864e+01
6.103880700963812522e+00,9.459494396794744020e+00,1.783024534610045109e+01
6.449053636455182037e+00,9.996534877372051042e+00,1.796361258296452945e+01
6.813453127416223332e+00,1.055293530033875271e+01,1.816334489345414127e+01
7.196892569261533978e+00,1.112437940780784906e+01,1.843476883786821219e+01
7.598731274725771812e+00,1.170525875255368220e+01,1.878317403522834184e+01
8.017785913372465600e+00,1.228849238437254243e+01,1.921357862903486691e+01
8.452234166526629622e+00,1.286537128784319250e+01,1.973042166570280642e+01
8.899514868518597410e+00,1.342545035303469092e+01,2.033717819573250196e+01
9.356231054492283761e+00,1.395651914118252002e+01,2.103589666350370635e+01
9.818064249429939494e+00,1.444468360900880377e+01,2.182666941193824073e+01
1.027971198916248063e+01,1.487460014998538504e+01,2.270705918491147557e+01
1.073486223397953943e+01,1.522989536481482986e+01,2.367152267534379106e+01
1.117622024359081045e+01,1.549379864789742989e+01,2.471088982095032449e+01
1.159560388244555895e+01,1.564999538931573753e+01,2.581197620937563286e+01
1.198412099368076866e+01,1.568367884813346791e+01,2.695741772763694399e+01
1.233243731257289255e+01,1.558274146733635490e+01,2.812581601302322198e+01
1.263113517320797463e+01,1.533900397543095728e+01,2.929226846451622635e+01
1.287115104099441965e+01,1.494933986848502983e+01,3.042931799417775807e+01
1.304426727650854012e+01,1.441653802270108464e+01,3.150829947224846350e+01
1.314361960640701454e+01,1.374973930551503365e+01,3.250099306945200084e+01
1.316417231014589184e+01,1.296432938569931537e+01,3.338142365079893636e+01
1.310310924538368127e+01,1.208123555897214807e+01,3.412759801125776704e+01
1.296009307132330513e+01,1.112566834462728238e+01,3.472295636348271586e+01
1.273735834910007902e+01,1.012544146434224857e+01,3.515734643949241445e+01
1.243962354254496638e+01,9.109075762928224407e+00,3.542739761889588124e+01
1.207383017422729310e+01,8.103925458688218342e+00,3.553627002772297772e+01
1.164873866241322808e+01,7.134548777170704348e+00,3.549285111016484251e+01
1.117442650249897618e+01,6.221490680261468675e+00,3.531054991236740648e+01
1.066174207684882269e+01,5.380562999084676612e+00,3.500588000603261207e+01
1.012176644604224940e+01,4.622624111087006327e+00,3.459702245582967350e+01
9.565326927344237617e+00,3.953791252310525195e+00,3.410252644340366857e+01
9.002593863586501044e+00,3.375975205550786562e+00,3.354025420273659108e+01
8.442777148315292024e+00,2.887612249218500349e+00,3.292661851017575003e+01
7.893926047471163443e+00,2.484476647355643664e+00,3.227611249715074848e+01
7.362825351072751268e+00,2.160479325144509133e+00,3.160109629321882352e+01
6.854974052877305546e+00,1.908388735587957408e+00,3.091178639657698568e+01
6.374629299278276484e+00,1.720436598572512743e+00,3.021638786980805591e+01
5.924897623311207617e+00,1.588795588846056761e+00,2.952131404671152026e+01
5.507856850835974427e+00,1.505932318470392106e+00,2.883144808627492850e+01
5.124694497199468124e+00,1.464849303055633545e+00,2.815041252995806076e+01
4.775851386279752475e+00,1.459234396006785506e+00,2.748082416303757824e+01
4.461162151509467932e+00,1.483537464595514388e+00,2.682452112645213660e+01
4.179986891033155239e+00,1.532992759832877860e+00,2.618275636773190485e+01
3.931330460987430442e+00,1.603602962690838352e+00,2.555635666674167439e+01
3.713947575824311009e+00,1.692097968529046925e+00,2.494584952253678978e+01
3.526433190106696980e+00,1.795878536973503525e+00,2.435156195963438819e+01
3.367298479922106846e+00,1.912952478088097097e+00,2.377369591930757053e+01
3.235033428780419218e+00,2.041868586581399470e+00,2.321238498131374328e+01
3.128157167918297343e+00,2.181652294977049600e+00,2.266773665441152374e+01
3.045257604314296263e+00,2.331745252518682587e+00,2.213986403049607077e+01
2.985021783469046674e+00,2.491950211989905739e+00,2.162890990265033508e+01
2.946258389180266946e+00,2.662381884577904589e+00,2.113506587587601260e+01
2.927913732760074605e+00,2.843423876852364973e+00,2.065858844867067745e+01
2.929082393339073054e+00,3.035691438996787284e+00,2.019981363296878740e+01
2.949013568767586246e+00,3.239999486894186820e+00,1.975917131147982175e+01
2.987114004211181228e+00,3.457335174576950276e+00,1.933720026151986104e+01
3.042948213651291756e+00,3.688834170705663773e+00,1.893456458986108970e+01
3.116236567980009031e+00,3.935759624532142897e+00,1.855207213512434450e+01
3.206851645625548031e+00,4.199482757552095435e+00,1.819069532227755559e+01
3.314813113489844199e+00,4.481463856749037689e+00,1.785159483034985684e+01
3.440281255624036305e+00,4.783232331020800032e+00,1.753614636148435935e+01
3.583549109894556661e+00,5.106364331706037873e+00,1.724597069336754274e+01
3.745033039728225877e+00,5.452456234499118537e+00,1.698296706110631860e+01
3.925261402730627847e+00,5.823092053460080741e+00,1.674934972523398358e+01
4.124860813362120737e+00,6.219802588437005397e+00,1.654768730877311711e+01
4.344539325214785919e+00,6.644013803102835070e+00,1.638094408952330028e+01
4.585065670016173378e+00,7.096981633699090075e+00,1.625252190963986010e+01
4.847243485373834204e+00,7.579710124241442415e+00,1.616630058190182240e+01
5.131879264601360902e+00,8.092849591973998002e+00,1.612667371573242292e+01
5.439742562867637687e+00,8.636571470641380088e+00,1.613857556482713207e+01
5.771516824000452850e+00,9.210416727250185787e+00,1.620749288117740150e+01
6.127739080713618947e+00,9.813115462751632379e+00,1.633945374373050186e+01
6.508726783433918861e+00,1.044237664098212193e+01,1.654098314688442883e+01
6.914490176401068666e+00,1.109464939394951166e+01,1.681901240548601706e+01
7.344629109921456234e+00,1.176486099960144216e+01,1.718072714167276160e+01
7.798214007408356352e+00,1.244614192603638614e+01,1.763333682605583519e+01
8.273651970064371142e+00,1.312955552165946038e+01,1.818374775479130179e+01
8.768541496885873698e+00,1.380386100290277440e+01,1.883812331514559801e+01
9.279521032796193225e+00,1.445534409034194567e+01,1.960132059735856203e+01
9.802121558170870941e+00,1.506776945799218481e+01,2.047620194389705262e+01
1.033063663682184341e+01,1.562251045555343687e+01,2.146283806969391605e+01
1.085802848978694790e+01,1.609892285175366311e+01,2.255764233520438466e+01
1.137589282643256716e+01,1.647502189431254749e+01,2.375250742665994608e+01
1.187450797336699537e+01,1.672850493147586803e+01,2.503404915046358425e+01
1.234299379619367798e+01,1.683812494195786158e+01,2.638309346208455253e+01
1.276960121686916949e+01,1.678536081499437671e+01,2.777456167043854052e+01
1.314214302614440300e+01,1.655626541408507535e+01,2.917789867682456517e+01
1.344856016245465469e+01,1.614328543690704265e+01,3.055815228899890812e+01
1.367759568951467486e+01,1.554679720089360018e+01,3.187772220191501304e+01
1.381952553841836817e+01,1.477607523752426388e+01,3.309868463156114871e+01
1.386687438387650673e+01,1.384945148041456342e+01,3.418546897541031626e+01
1.381503316450687358e+01,1.279352694511404387e+01,3.510755394847926425e+01
1.366269699872833421e+01,1.164145313516951497e+01,3.584180245548112254e+01
1.341205987604421423e+01,1.043047324693248257e+01,3.637408412289558868e+01
1.306873414603856176e+01,9.199057331900453605e+00,3.669994916032872112e+01
1.264140168747900539e+01,7.984036087335046439e+00,3.682428737239051486e+01
1.214124139829059779e+01,6.818120237420602692e+00,3.676008656127002894e+01
1.158120580523768339e+01,5.728093506230847787e+00,3.652654817066611770e+01
1.097523348807686538e+01,4.733817937239723328e+00,3.614689192571859166e+01
1.033748111159871819e+01,3.848038715034206358e+00,3.564617537495929867e+01
9.681643586986362848e+00,3.076855432661316669e+00,3.504938677805782277e+01
9.020408059453352223e+00,2.420659054009304700e+00,3.437997002193293383e+01
8.365062783337457120e+00,1.875319064462547702e+00,3.365883744732249028e+01
7.725260495119548487e+00,1.433431790973813458e+00,3.290384381324997065e+01
7.108920130100234935e+00,1.085489238030016734e+00,3.212964198170143959e+01
6.522241638242515016e+00,8.208821941286955637e-01,3.134781833326342237e+01
5.969805074927911903e+00,6.286986374298718649e-01,3.056720598422530699e+01
5.454726122604436789e+00,4.983147999139215245e-01,2.979428881947355734e+01
4.978843814934654333e+00,4.197985740791071452e-01,2.903363056316266366e+01
4.542920882095327073e+00,3.841565761933552481e-01,2.828828409434696312e+01
4.146842418288606780e+00,3.834589619038483721e-01,2.756015536298457036e+01
3.789802915551468754e+00,4.108746594350658476e-01,2.685031007569768136e+01
3.470475668880845799e+00,4.606447117042641870e-01,2.615922128316826445e+01
3.187161448496182992e+00,5.280161003812621212e-01,2.548696197511826966e+01
2.937915523733123369e+00,6.091530087233154589e-01,2.483334995010281077e+01
2.720653570424277579e+00,7.010377553936895101e-01,2.419805332161669043e+01
2.533237930413263062e+00,8.013700162777153135e-01,2.358066495109372696e+01
2.373546220451729916e+00,9.084698274627882597e-01,2.298075321924275016e+01
2.239524509533723506e+00,1.021187823845073783e+00,2.239789544866810900e+01
2.129227323748605460e+00,1.138824538303586431e+00,2.183169904973627240e+01
2.040846634766764200e+00,1.261059597871601490e+00,2.128181439544685460e+01
1.972731836856751464e+00,1.387890866554535307e+00,2.074794242714776260e+01
1.923402496236636949e+00,1.519583159676860973e+00,2.022983921906572391e+01
1.891555443826046901e+00,1.656625865647557427e+00,1.972731910806352218e+01
1.876067555199778525e+00,1.799698658322091305e+00,1.924025752585094295e+01
1.875995375152938571e+00,1.949644422874816652e+00,1.876859437555544119e+01
1.890572486742026825e+00,2.107448465299237128e+00,1.831233844246997577e+01
1.919205434001330035e+00,2.274223143813505210e+00,1.787157335874622177e+01
1.961468798318998230e+00,2.451197043368414263e+00,1.744646542725649141e+01
2.017099898161281768e+00,2.639707863237624519e+00,1.703727361400688523e+01
2.085993462062751824e+00,2.841198208858980667e+00,1.664436200926916953e+01
2.168196516786218275e+00,3.057213488139048252e+00,1.626821508577266329e+01
2.263903630188572436e+00,3.289401096874527308e+00,1.590945611440297114e+01
2.373452553051877967e+00,3.539510028604655023e+00,1.556886914642017850e+01
2.497320237992722625e+00,3.809389973001773289e+00,1.524742500733636064e+01
2.636119056818536421e+00,4.100988803709086028e+00,1.494631182083055165e+01
2.790593029035151496e+00,4.416347218084736959e+00,1.466697056330735194e+01
2.961613708494570396e+00,4.757589005692530293e+00,1.441113618603137603e+01
3.150175222448101664e+00,5.126905041786725015e+00,1.418088478287557130e+01
3.357387888298480227e+00,5.526528809337822423e+00,1.397868712723276730e+01
3.584469584989768087e+00,5.958700629109717539e+00,1.380746872361411803e+01
3.832733870596555903e+00,6.425617200721536193e+00,1.367067611542869443e+01
4.103573509059301294e+00,6.929362228275194546e+00,1.357234847378547826e+01
4.398437898449793160e+00,7.471813415293961924e+00,1.351719272098904945e+01
4.718802420200116643e+00,8.054520065695232489e+00,1.351065905215564378e+01
5.066127384886359941e+00,8.678544885552096133e+00,1.355901189100655380e+01
5.441803778083554199e+00,9.344263062007978959e+00,1.366938846995154400e+01
5.847082716985004147e+00,1.005111212748927585e+01,1.384983388506568680e+01
6.282985236384224237e+00,1.079728684811564854e+01,1.410929839981139899e+01
6.750188837494413008e+00,1.157937594125938041e+01,1.445757602277591758e+01
7.248887385414561457e+00,1.239194213842193726e+01,1.490515762198537786e+01
7.778622094712175361e+00,1.322705557252848152e+01,1.546296840518694360e+01
8.338082598372009713e+00,1.407380159664800878e+01,1.614195166553930250e+01
8.924880672254465352e+00,1.491780298760870416e+01,1.695246130339829449e+01
9.535302580478814960e+00,1.574081440144847477e+01,1.790342950158747115e+01
1.016405373411106972e+01,1.652047881479269975e+01,1.900128829421206689e+01
1.080401649344740633e+01,1.723035613901031127e+01,2.024865307019810245e+01
1.144605236504719414e+01,1.784035815215999321e+01,2.164282049586229917e+01
1.207888959541253016e+01,1.831772583493164674e+01,2.317419626255331622e+01
1.268914542327554074e+01,1.862866035219242278e+01,2.482484614439535164e+01
1.326153521331222862e+01,1.874064916302493344e+01,2.656744136352616437e+01
1.377931400954108199e+01,1.862541022286243475e+01,2.836492187876976345e+01
1.422497737766262738e+01,1.826221469550941023e+01,3.017120072649374762e+01
1.458121375200957104e+01,1.764117007292399109e+01,3.193314248442635872e+01
1.483205427293300005e+01,1.676590197996339526e+01,3.359385755399891593e+01
1.496411502028486140e+01,1.565503503643130756e+01,3.509707781078596156e+01
1.496778307105696904e+01,1.434198377752281139e+01,3.639207931644887140e+01
1.483817807141868528e+01,1.287284474897950481e+01,3.743839212881006517e+01
1.457573563902172786e+01,1.130256801532082811e+01,3.820947948493083857e+01
1.418630898107699068e+01,9.689975096156967282e+00,3.869472346962500353e+01
1.368076410962822997e+01,8.092453470763794954e+00,3.889940222140247528e+01
1.307412861795105741e+01,6.561199381334009928e+00,3.884277202675243501e+01
1.238442444426601874e+01,5.137700705143973146e+00,3.855474452009661235e+01
1.163135300209049205e+01,3.851820878679169002e+00,3.807186250460286914e+01
1.083500183643495518e+01,2.721481080798469065e+00,3.743329161892850721e+01
1.001471044586750558e+01,1.753649203637817067e+00,3.667739027535908036e+01
9.188183628726408259e+00,9.461905671552203190e-01,3.583918193570897159e+01
8.370888019931960855e+00,2.901145909346088403e-01,3.494881370903506479e+01
7.575723018551864918e+00,-2.281664121664190858e-01,3.403090325083388024e+01
6.812927412918496906e+00,-6.248300651216439627e-01,3.310457347024669161e+01
6.090167834188214613e+00,-9.170236502762135755e-01,3.218394470918587302e+01
5.412752491343627348e+00,-1.121666428633202983e+00,3.127887450373423306e+01
4.783919217532451640e+00,-1.254643649379935111e+00,3.039578157881798504e+01
4.205156401969873059e+00,-1.330326851165430035e+00,2.953844267086642716e+01
3.676526345236483806e+00,-1.361344216914118332e+00,2.870869797585200800e+01
3.196970551595384791e+00,-1.358528899462696282e+00,2.790703663157973224e+01
2.764584781757015275e+00,-1.330984583436234159e+00,2.713305798675276037e+01
2.376857976014139950e+00,-1.286221263292709027e+00,2.638581872007961238e+01
2.030873542284306943e+00,-1.230327108251251023e+00,2.566408280608304437e+01
1.723474376290254018e+00,-1.168153008373382873e+00,2.496649343550485867e+01
1.451394618894926491e+00,-1.103494945530354210e+00,2.429168496362179397e+01
1.211362013874000665e+00,-1.039265098012255972e+00,2.363835082556333944e+01
1.000174982862389372e+00,-9.776470466535083226e-01,2.300528030388323941e+01
8.147584553684348307e-01,-9.202330711795497775e-01,2.239137429168310334e+01
